num_ref,nombre_buque,numero_imo,causa_arribo,bandera,tbr,eslora,manga,tipo_embarcacion,calado_maximo,linea_naviera,puerto_anterior,fecha_hora_arribo,siguiente_puerto,fecha_hora_zarpe,trafico_movimiento,tipo_carga,producto,toneladas,vehiculos,cajas_20,cajas_40,muelle,terminal,maniobrista,horas_buque_puerto,horas_buque_muelle,horas_buque_operacion,mes,anio
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-01-23 09:20:00,"La Paz, Bc",2025-01-23 18:27:00,cabotaje salida,general suelta,mercancías diversas,2338.47,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,enero,2025
46.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-01-25 09:06:00,"La Paz, Bc",2025-01-25 18:18:00,cabotaje entrada,general suelta,mercancías diversas,1642.25,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,enero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-01-25 09:06:00,"La Paz, Bc",2025-01-25 18:18:00,cabotaje salida,general suelta,mercancías diversas,3103.751,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,enero,2025
47.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-01-28 10:00:00,"La Paz, Bc",2025-01-28 18:47:00,cabotaje entrada,general suelta,mercancías diversas,1178.0,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,enero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-01-28 10:00:00,"La Paz, Bc",2025-01-28 18:47:00,cabotaje salida,general suelta,mercancías diversas,3067.87,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,enero,2025
48.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-01-30 09:15:00,"La Paz, Bc",2025-01-30 09:45:00,cabotaje entrada,general suelta,mercancías diversas,1226.8,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,enero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-01-30 09:15:00,"La Paz, Bc",2025-01-30 09:45:00,cabotaje salida,general suelta,mercancías diversas,2452.17,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,enero,2025
49.0,Nyk Joanna,9387449.0,descarga,Singapur,27003.0,210.0,30.0,containero,12.0,Ocean Network Express (One),Los Angeles,2025-01-01 18:30:00,Manzanillo,2025-01-02 19:53:00,altura / importacion,general contenerizada,contenedores,3159.0665189999995,,5.0,140.0,5,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,25.0,24.0,5.8500000000000005,enero,2025
,Nyk Joanna,9387449.0,carga,Singapur,27003.0,210.0,30.0,containero,12.0,Ocean Network Express (One),Los Angeles,sin dato,Sin Dato,2025-01-02 19:53:00,altura / exportacion,general contenerizada,contenedores,2290.5806600000005,,22.0,72.0,5,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,enero,2025
50.0,Nyk Laura,9406752.0,descarga,Panama,27003.0,210.0,30.0,containero,12.0,Nyk Shipmanagement Pte Ltd,Los Angeles,2025-01-06 13:57:00,Manzanillo,2025-01-07 21:15:00,altura / importacion,general contenerizada,contenedores,1588.898352,,3.0,79.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,8.0,7.0,5.8500000000000005,enero,2025
,Nyk Laura,9406752.0,carga,Panama,27003.0,210.0,30.0,containero,12.0,Nyk Shipmanagement Pte Ltd,Los Angeles,sin dato,Sin Dato,2025-01-07 21:15:00,altura / exportacion,general contenerizada,contenedores,403.14,,3.0,163.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,enero,2025
51.0,Oaxaca Star,9314363.0,descarga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-01-05 21:00:00,Guaymas,2025-01-08 01:46:00,altura / importacion,general contenerizada,contenedores,4801.008252000002,,118.0,151.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,53.0,52.0,5.8500000000000005,enero,2025
,Oaxaca Star,9314363.0,carga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,sin dato,Sin Dato,2025-01-08 01:46:00,altura / exportacion,general contenerizada,contenedores,2406.515526315789,,77.0,137.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,enero,2025
52.0,Oaxaca Star,9314363.0,descarga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-01-16 14:20:00,Guaymas,2025-01-18 11:47:00,altura / importacion,general contenerizada,contenedores,6592.920729999999,,60.0,249.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,46.0,45.0,5.8500000000000005,enero,2025
,Oaxaca Star,9314363.0,carga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,sin dato,Sin Dato,2025-01-18 11:47:00,altura / exportacion,general contenerizada,contenedores,2575.452,,89.0,112.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,enero,2025
53.0,Aliaga Express,9751092.0,descarga,Malta,31425.0,185.99,35.0,containero,8.0,Arneb Shipping Company Limited,"Los Angeles, Ca",2025-01-18 21:15:00,Manzanillo,2025-01-20 01:33:00,altura / importacion,general contenerizada,contenedores,3385.944997,,2.0,167.0,4,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,28.0,27.0,5.8500000000000005,enero,2025
,Aliaga Express,9751092.0,carga,Malta,31425.0,185.99,35.0,containero,8.0,Arneb Shipping Company Limited,"Los Angeles, Ca",sin dato,Sin Dato,2025-01-20 01:33:00,altura / exportacion,general contenerizada,contenedores,2210.974,,22.0,129.0,4,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,enero,2025
54.0,Nyk Silvia,9419656.0,descarga,Islas Marshall,27003.0,210.0,30.0,containero,8.0,Anglo-Eastern Ship Managment Limited,"Los Angeles, Ca",2025-01-27 05:45:00,Manzanillo,2025-01-27 22:25:00,altura / importacion,general contenerizada,contenedores,1240.3894,,2.0,64.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,16.0,15.0,5.8500000000000005,enero,2025
,Nyk Silvia,9419656.0,carga,Islas Marshall,27003.0,210.0,30.0,containero,8.0,Anglo-Eastern Ship Managment Limited,"Los Angeles, Ca",sin dato,Sin Dato,2025-01-27 22:25:00,altura / exportacion,general contenerizada,contenedores,2478.666000000002,,14.0,89.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,enero,2025
55.0,Celsius Portsmouth,9884837.0,desembarque,Islas Marshall,29725.0,182.0,32.0,petrolero,13.0,Clearlake Shipping Pte Ltd,"La Paz, Bc",2025-01-05 09:00:00,Cristobal,2025-01-06 03:00:00,sin dato,petroleo y derivados,gasolina,2374.228,,,,PEMEX,Mazatlan,Pemex,17.0,16.0,5.8500000000000005,enero,2025
56.0,Raramuri,9642928.0,desembarque,Mexico,30088.0,183.0,32.0,petrolero,13.0,Clearlake Shipping Pte Ltd,"Manzanillo, Col.",2025-01-06 18:00:00,"Manzanillo, Col.",2025-01-08 03:23:00,cabotaje entrada,petroleo y derivados,gasolina,8960.734,,,,PEMEX,Mazatlan,Pemex,33.0,32.0,5.8500000000000005,enero,2025
,Raramuri,9642928.0,desembarque,Mexico,30088.0,183.0,32.0,petrolero,13.0,Clearlake Shipping Pte Ltd,"Manzanillo, Col.",2025-01-06 18:00:00,"Manzanillo, Col.",2025-01-08 03:23:00,cabotaje entrada,petroleo y derivados,diesel,5677.519,,,,PEMEX,Mazatlan,Pemex,,,,enero,2025
57.0,Valle Bianca,9387580.0,desembarque,Malta,29987.0,183.09,32.0,petrolero,10.0,Scorpio Commercial Management,Houston,2025-01-04 13:30:00,Talara,2025-01-09 00:03:00,altura / importacion,petroleo y derivados,cope,9492.843,,,,PEMEX,Mazatlan,Pemex,20.0,19.0,5.8500000000000005,enero,2025
58.0,Uog Oslo,9451707.0,desembarque,Islas Marshall,29155.0,183.17,32.24,petrolero,9.0,Clearlake Shipping Pte Ltd,"Manzanillo, Col.",2025-01-10 22:16:00,Lazaro Cardenas,2025-01-12 02:29:00,altura / importacion,petroleo y derivados,gasolina,6422.021,,,,PEMEX,Mazatlan,Pemex,28.0,27.0,5.8500000000000005,enero,2025
,Uog Oslo,9451707.0,desembarque,Islas Marshall,29155.0,183.17,32.24,petrolero,9.0,Clearlake Shipping Pte Ltd,"Manzanillo, Col.",2025-01-10 22:16:00,Lazaro Cardenas,2025-01-12 02:29:00,altura / importacion,petroleo y derivados,diesel,3866.306999999999,,,,PEMEX,Mazatlan,Pemex,,,,enero,2025
59.0,Nord Joy,9814179.0,desembarque,Panama,29447.0,182.0,32.0,petrolero,10.0,Dampskibsselskabet Nordem A/S,"Manzanillo, Col.",2025-01-11 05:50:00,Vancouver,2025-01-13 18:51:00,sin dato,petroleo y derivados,gasolina,5435.145,,,,PEMEX,Mazatlan,Pemex,26.0,25.0,5.8500000000000005,enero,2025
60.0,Centenario,9396098.0,desembarque,Mexico,29304.0,183.21,32.0,petrolero,11.0,Pemex Refinacion,Lazaro Cardenas,2025-01-11 21:55:00,San Carlos B.C.S,2025-01-15 00:33:00,cabotaje entrada,petroleo y derivados,cope,9594.776999999998,,,,PEMEX,Mazatlan,Pemex,27.0,26.0,5.8500000000000005,enero,2025
61.0,Clearocean Hickory,9916616.0,desembarque,Singapur,29530.0,183.0,32.0,petrolero,10.0,Pemex Logistica,Lazaro Cardenas,2025-01-15 10:16:00,Guaymas,2025-01-16 12:24:00,sin dato,petroleo y derivados,gasolina,6427.995,,,,PEMEX,Mazatlan,Pemex,25.0,24.0,5.8500000000000005,enero,2025
62.0,Valle Bianca,9387580.0,desembarque,Malta,29987.0,183.09,32.0,petrolero,10.0,Scorpio Commercial Management,"La Paz, Bc",2025-01-13 14:00:00,Talara,2025-01-17 08:26:00,altura / importacion,petroleo y derivados,cope,6118.885,,,,PEMEX,Mazatlan,Pemex,20.0,19.0,5.8500000000000005,enero,2025
63.0,Yaca,9902122.0,desembarque,Islas Marshall,30560.0,184.94,32.0,petrolero,9.0,Ultranav International,"La Paz, Bc",2025-01-11 15:00:00,Vancouver,2025-01-18 08:27:00,altura / importacion,petroleo y derivados,diesel,5588.669,,,,PEMEX,Mazatlan,Pemex,20.0,19.0,5.8500000000000005,enero,2025
64.0,Pro Onyx,9862413.0,desembarque,Panama,29655.0,183.0,32.0,petrolero,13.0,Master And/Or Owners C/O Inchcape Shipping Services Ltd,Rosarito,2025-01-17 05:00:00,Guaymas,2025-01-19 18:45:00,sin dato,petroleo y derivados,gasolina,11667.372999999998,,,,PEMEX,Mazatlan,Pemex,27.0,26.0,5.8500000000000005,enero,2025
65.0,Maersk Maru,9581447.0,desembarque,Singapur,28802.0,179.9,32.0,petrolero,10.0,Synergy Denmark A/S,"Manzanillo, Col",2025-01-19 01:30:00,"Manzanillo, Col",2025-01-20 18:00:00,altura / importacion,petroleo y derivados,gasolina,4675.026000000002,,,,PEMEX,Mazatlan,Pemex,23.0,22.0,5.8500000000000005,enero,2025
66.0,Texistepec,9642916.0,desembarque,Mexico,30159.0,183.0,32.0,petrolero,11.0,Pemex Refinacion,"Manzanillo, Col",2025-01-22 04:20:00,"Manzanillo, Col",2025-01-23 00:24:00,cabotaje entrada,petroleo y derivados,gasolina,3500.657,,,,PEMEX,Mazatlan,Pemex,19.0,18.0,5.8500000000000005,enero,2025
,Texistepec,9642916.0,desembarque,Mexico,30159.0,183.0,32.0,petrolero,11.0,Pemex Refinacion,"Manzanillo, Col",2025-01-22 04:20:00,"Manzanillo, Col",2025-01-23 00:24:00,cabotaje entrada,petroleo y derivados,diesel,5160.531000000001,,,,PEMEX,Mazatlan,Pemex,,,,enero,2025
67.0,Mica,9399935.0,desembarque,Liberia,30083.0,183.0,32.0,petrolero,12.0,Spm Shipping Fzco,"Topolobampo, Sin",2025-01-21 20:20:00,"Manzanillo, Col",2025-01-28 19:51:00,sin dato,petroleo y derivados,gasolina,4388.530999999999,,,,PEMEX,Mazatlan,Pemex,22.0,21.0,5.8500000000000005,enero,2025
68.0,Seaways Frontier,9332303.0,desembarque,Hong Kong,29305.0,183.21,32.0,petrolero,9.0,Products Tankers Management Company Inc,"Manzanillo, Col",2025-01-15 00:01:00,Balboa,sin dato,sin dato,petroleo y derivados,gasolina,7031.624,,,,PEMEX,Mazatlan,Pemex,42.0,41.0,5.8500000000000005,enero,2025
69.0,Mica,9399935.0,desembarque,Liberia,30083.0,183.0,32.0,petrolero,12.0,Spm Shipping Fzco,"Manzanillo, Col",2025-01-21 20:20:00,Nantong,2025-01-28 19:51:00,sin dato,petroleo y derivados,gasolina,4601.347,,,,PEMEX,Mazatlan,Pemex,29.0,28.0,5.8500000000000005,enero,2025
