num_ref,nombre_buque,numero_imo,causa_arribo,bandera,tbr,eslora,manga,tipo_embarcacion,calado_maximo,linea_naviera,puerto_anterior,fecha_hora_arribo,siguiente_puerto,fecha_hora_zarpe,trafico_movimiento,tipo_carga,producto,toneladas,vehiculos,cajas_20,cajas_40,muelle,terminal,maniobrista,horas_buque_puerto,horas_buque_muelle,horas_buque_operacion,mes,anio
44.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-05 13:30:00,"La Paz, Bc",2025-04-05 21:10:00,cabotaje entrada,general suelta,mercancías diversas,2435.96,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",8.0,7.0,4.55,abril,2025
,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-05 13:30:00,"La Paz, Bc",2025-04-05 21:10:00,cabotaje entrada,general suelta,mercancías diversas,3336.13,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,abril,2025
45.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-08 11:20:00,"La Paz, Bc",2025-04-08 19:45:00,cabotaje entrada,general suelta,mercancías diversas,1482.2,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,abril,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-08 11:20:00,"La Paz, Bc",2025-04-08 19:45:00,cabotaje salida,general suelta,mercancías diversas,3270.336,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,abril,2025
46.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-10 09:45:00,"La Paz, Bc",2025-04-10 19:05:00,cabotaje entrada,general suelta,mercancías diversas,2209.9,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,abril,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-10 09:45:00,"La Paz, Bc",2025-04-10 19:05:00,cabotaje salida,general suelta,mercancías diversas,3350.326,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,abril,2025
47.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-12 10:00:00,"La Paz, Bc",2025-04-12 18:44:00,cabotaje entrada,general suelta,mercancías diversas,2334.2,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,abril,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-12 10:00:00,"La Paz, Bc",2025-04-12 18:44:00,cabotaje salida,general suelta,mercancías diversas,3228.026,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,abril,2025
48.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-15 13:20:00,"La Paz, Bc",2025-04-15 21:32:00,cabotaje entrada,general suelta,mercancías diversas,1849.5,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,abril,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-15 13:20:00,"La Paz, Bc",2025-04-15 21:32:00,cabotaje salida,general suelta,mercancías diversas,2996.83,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,abril,2025
49.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-17 10:40:00,"La Paz, Bc",2025-04-17 19:00:00,cabotaje entrada,general suelta,mercancías diversas,1895.3,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,abril,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-17 10:40:00,"La Paz, Bc",2025-04-17 19:00:00,cabotaje salida,general suelta,mercancías diversas,3161.07,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,abril,2025
50.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-22 11:50:00,"La Paz, Bc",2025-04-22 19:04:00,cabotaje entrada,general suelta,mercancías diversas,1651.07,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",8.0,7.0,4.55,abril,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-22 11:50:00,"La Paz, Bc",2025-04-22 19:04:00,cabotaje salida,general suelta,mercancías diversas,3026.99,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,abril,2025
51.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-24 11:20:00,"La Paz, Bc",2025-04-24 19:08:00,cabotaje entrada,general suelta,mercancías diversas,2110.9,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,abril,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-24 11:20:00,"La Paz, Bc",2025-04-24 19:08:00,cabotaje salida,general suelta,mercancías diversas,3167.519,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,abril,2025
52.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-26 10:42:00,"La Paz, Bc",2025-04-26 18:53:00,cabotaje entrada,general suelta,mercancías diversas,2118.65,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,abril,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-26 10:42:00,"La Paz, Bc",2025-04-26 18:53:00,cabotaje salida,general suelta,mercancías diversas,3252.17,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,abril,2025
53.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-29 10:54:00,"La Paz, Bc",2025-04-29 18:46:00,cabotaje entrada,general suelta,mercancías diversas,1762.8,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,abril,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-04-29 10:54:00,"La Paz, Bc",2025-04-29 18:46:00,cabotaje salida,general suelta,mercancías diversas,3113.93,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,abril,2025
54.0,Camila,9685580.0,desembarque,Mexicana,2042.0,79.5,14.0,atunero,7.0,Pesca Azteca,Via la Pesca,2025-03-25 04:00:00,Via la Pesca,2025-04-03 21:40:00,cabotaje entrada,general suelta,atun a granel,1093.112,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
55.0,El Dorado,8129539.0,desembarque,Mexicana,1793.0,80.92,12.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-16 08:15:00,Via la Pesca,2025-04-26 20:06:00,cabotaje entrada,general suelta,atun a granel,1208.41,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
56.0,Doña Tere,9685592.0,desembarque,Mexicana,2042.0,68.15,14.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-25 04:00:00,Via la Pesca,2025-04-03 22:43:00,cabotaje entrada,general suelta,atun a granel,1102.294,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
57.0,El Duque,9766102.0,desembarque,Mexicana,2042.0,68.15,14.0,atunero,6.0,"Hersea, S.A. de C.V.",Via la Pesca,2025-03-25 05:00:00,Via la Pesca,2025-04-07 19:30:00,cabotaje entrada,general suelta,atun a granel,1118.063,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
58.0,Nair Ii,8102347.0,desembarque,Mexicana,1302.0,72.0,12.0,atunero,6.0,Atuneros Unidos de California S.A de C.V,Via la Pesca,2025-03-27 06:30:00,Via la Pesca,2025-04-06 18:30:00,cabotaje entrada,general suelta,atun a granel,834.919,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
59.0,Azteca 7,8111362.0,desembarque,Mexicana,1829.8,70.71,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-30 19:00:00,Via la Pesca,sin dato,cabotaje entrada,general suelta,atun a granel,843.008,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
60.0,Tamara,9675523.0,desembarque,Mexicana,2042.0,79.0,14.0,atunero,5.0,Pesca Azteca,Via la Pesca,2025-03-28 05:50:00,Via la Pesca,2025-04-11 19:05:00,cabotaje entrada,general suelta,atun a granel,1053.814,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
61.0,Azteca 9,8102309.0,desembarque,Mexicana,1012.75,50.35,50.0,atunero,5.0,Pesca Azteca,Via la Pesca,2025-03-30 05:45:00,Via la Pesca,2025-04-10 18:50:00,cabotaje entrada,general suelta,atun a granel,530.739,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
62.0,Mazatun,8125129.0,desembarque,Mexicana,1328.03,71.0,13.0,atunero,5.0,Pesca Azteca,Via la Pesca,2025-03-29 07:30:00,Via la Pesca,2025-04-13 19:20:00,cabotaje entrada,general suelta,atun a granel,923.604,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
63.0,Azteca 2,8003228.0,desembarque,Mexicana,1524.86,68.28,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-03 20:05:00,Via la Pesca,2025-04-15 21:07:00,cabotaje entrada,general suelta,atun a granel,826.69,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
64.0,Mazpesca 2,7435266.0,desembarque,Mexicana,1350.0,65.6,12.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-06 17:50:00,Via la Pesca,2025-04-16 19:26:00,cabotaje entrada,general suelta,atun a granel,779.42,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
65.0,Azteca 4,8113396.0,desembarque,Mexicana,1587.0,70.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-03 19:30:00,Via la Pesca,2025-04-14 19:30:00,cabotaje entrada,general suelta,atun a granel,874.939,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
66.0,Clipperton,8026517.0,desembarque,Mexicana,1328.03,63.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-06 18:10:00,Via la Pesca,2025-04-18 20:43:00,cabotaje entrada,general suelta,atun a granel,859.243,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
67.0,Paco C,9675535.0,desembarque,Mexicana,2042.0,79.1,14.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-07 17:50:00,Via la Pesca,2025-04-18 20:56:00,cabotaje entrada,general suelta,atun a granel,1054.528,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
68.0,El Dorado,8129539.0,desembarque,Mexicana,1793.0,80.92,12.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-16 08:15:00,Via la Pesca,2025-04-26 20:06:00,cabotaje entrada,general suelta,atun a granel,412.484,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
69.0,Azteca 8,8107658.0,desembarque,Mexicana,1512.0,74.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-14 08:00:00,Via la Pesca,2025-04-26 07:20:00,cabotaje entrada,general suelta,atun a granel,921.359,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
70.0,Azteca 6,8113425.0,desembarque,Mexicana,1590.0,70.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-17 20:00:00,Via la Pesca,2025-05-01 20:28:00,cabotaje entrada,general suelta,atun a granel,769.076,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
71.0,Azteca 3,8111350.0,desembarque,Mexicana,1830.0,62.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-17 18:50:00,Via la Pesca,2025-05-01 21:25:00,cabotaje entrada,general suelta,atun a granel,969.784,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
72.0,Azteca 10,8812215.0,desembarque,Mexicana,1276.0,78.0,14.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-04-17 18:55:00,Via la Pesca,2025-05-01 20:35:00,cabotaje entrada,general suelta,atun a granel,1060.225,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
73.0,Bonnie,,desembarque,Mexicana,1550.0,71.0,13.0,atunero,7.0,Pesca Azteca,Via la Pesca,2025-04-18 21:27:00,Via la Pesca,2025-05-03 21:30:00,cabotaje entrada,general suelta,atun a granel,752.214,,,,PINSA,Pinsa,Pesca Azteca,,,,abril,2025
74.0,Nyk Laura,9406752.0,descarga,Panama,27003.0,210.0,30.0,containero,12.0,Nyk Shipmanagement Pte Ltd,Los Angeles,2025-04-05 22:40:00,"Manzanillo, Col",2025-04-06 19:58:00,altura / importación,general contenerizada,contenedores,852.4771220000002,,2.0,41.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,21.0,20.0,13.0,abril,2025
,Nyk Laura,9406752.0,carga,Panama,27003.0,210.0,30.0,containero,12.0,Nyk Shipmanagement Pte Ltd,Los Angeles,2025-04-05 22:40:00,"Manzanillo, Col",2025-04-06 19:58:00,altura / exportación,general contenerizada,contenedores,4972.411502837999,,24.0,175.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,abril,2025
75.0,Oaxaca Star,9314363.0,descarga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-04-07 11:00:00,"Guaymas, Son",2025-04-09 10:15:00,altura / importación,general contenerizada,contenedores,3067.280750000001,,97.0,158.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,47.0,46.0,29.9,abril,2025
,Oaxaca Star,9314363.0,carga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-04-07 11:00:00,"Guaymas, Son",2025-04-09 10:15:00,altura / exportación,general contenerizada,contenedores,3748.88,,162.0,136.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,abril,2025
76.0,Aliaga Express,9751092.0,descarga,Malta,31425.0,185.99,35.0,containero,8.0,Arneb Shipping Company Limited,"Los Angeles, Ca",2025-04-12 13:45:00,"Manzanillo, Col",2025-04-13 01:31:00,altura / importación,general contenerizada,contenedores,240.048438,,1.0,10.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,11.0,10.0,6.5,abril,2025
,Aliaga Express,9751092.0,carga,Malta,31425.0,185.99,35.0,containero,8.0,Arneb Shipping Company Limited,"Los Angeles, Ca",2025-04-12 13:45:00,"Manzanillo, Col",2025-04-13 01:31:00,altura / exportación,general contenerizada,contenedores,1276.765,,25.0,131.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,abril,2025
77.0,Nyk Silvia,9419656.0,descarga,Islas Marshall,27003.0,210.0,30.0,containero,8.0,Anglo-Eastern Ship Managment Limited,"Los Angeles, Ca",2025-04-19 14:20:00,Manzanillo,2025-04-20 01:26:00,altura / importación,general contenerizada,contenedores,444.784455,,9.0,14.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,11.0,10.0,6.5,abril,2025
,Nyk Silvia,9419656.0,carga,Islas Marshall,27003.0,210.0,30.0,containero,8.0,Anglo-Eastern Ship Managment Limited,"Los Angeles, Ca",2025-04-19 14:20:00,Manzanillo,2025-04-20 01:26:00,altura / exportación,general contenerizada,contenedores,1387.4659999999997,,13.0,46.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,abril,2025
78.0,Oaxaca Star,9314363.0,descarga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,"Guaymas, Son",2025-04-22 23:50:00,"Guaymas, Son",2025-04-24 21:18:00,altura / importación,general contenerizada,contenedores,3277.3404570000016,,133.0,100.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,45.0,44.0,28.6,abril,2025
,Oaxaca Star,9314363.0,carga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,"Guaymas, Son",2025-04-22 23:50:00,"Guaymas, Son",2025-04-24 21:18:00,altura / exportación,general contenerizada,contenedores,5664.49,,200.0,156.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,abril,2025
79.0,Hansa Tromsoe,9366287.0,desembarque,Islas Marshall,29733.0,183.0,32.0,petrolero,10.0,Dampskibsselskabet Nordem A/S,"La Paz, Bc",2025-03-28 16:00:00,"Guaymas, Son",2025-04-02 09:04:00,altura / importación,petroleos y derivados,gasolina,3612.43,,,,PEMEX,Mazatlan,Pemex,,,,abril,2025
80.0,Seaways Kenosha,9710490.0,desembarque,Liberia,29770.0,183.0,32.0,petrolero,10.0,V.Ship Uk Ltd,"Acapulco, Gro",2025-04-04 16:00:00,"Balboa, Panama",2025-04-10 11:26:00,altura / importación,petroleos y derivados,gasolina,4920.97,,,,PEMEX,Mazatlan,Pemex,37.0,36.0,23.4,abril,2025
81.0,Texistepec,9642916.0,desembarque,Mexicana,30159.0,183.0,32.0,petrolero,10.0,Pemex Refinacion,"La Paz, Bc",2025-04-06 09:00:00,"Salina Cruz, Oa",2025-04-07 20:45:00,cabotaje entrada,petroleos y derivados,gasolina,10691.9,,,,PEMEX,Mazatlan,Pemex,35.0,34.0,22.1,abril,2025
,Texistepec,9642916.0,desembarque,Mexicana,30159.0,183.0,32.0,petrolero,10.0,Pemex Refinacion,"La Paz, Bc",2025-04-06 09:00:00,"Salina Cruz, Oa",2025-04-07 20:45:00,cabotaje entrada,petroleos y derivados,diesel,7255.12,,,,PEMEX,Mazatlan,Pemex,,,,abril,2025
82.0,Seaways Kenosha,9710490.0,desembarque,Liberia,29770.0,183.0,32.0,petrolero,10.0,V.Ship Uk Ltd,"Acapulco, Gro",2025-04-04 16:00:00,"Balboa, Panama",2025-04-10 11:26:00,altura / importación,petroleos y derivados,gasolina,4595.28,,,,PEMEX,Mazatlan,Pemex,21.0,20.0,13.0,abril,2025
83.0,Torm Beatrice,9661235.0,desembarque,Singapur,30131.0,183.0,32.0,petrolero,9.0,Master And/Or Owners C/O Inchcape Shipping Services Ltd,"Guaymas, Son",2025-04-10 18:30:00,"Rosarito, B.C.",2025-04-11 11:28:00,sin dato,petroleos y derivados,diesel,3867.01,,,,PEMEX,Mazatlan,Pemex,16.0,15.0,9.75,abril,2025
84.0,Uog Oslo,9451707.0,desembarque,Islas Marshall,29155.0,183.17,32.24,petrolero,9.0,Clearlake Shipping Pte Ltd,"La Paz, Bc",2025-04-11 10:40:00,"Manzanillo, Col",2025-04-12 11:33:00,cabotaje entrada,petroleos y derivados,gasolina,4657.88,,,,PEMEX,Mazatlan,Pemex,24.0,23.0,14.95,abril,2025
,Uog Oslo,9451707.0,desembarque,Islas Marshall,29155.0,183.17,32.24,petrolero,9.0,Clearlake Shipping Pte Ltd,"La Paz, Bc",2025-04-11 10:40:00,"Manzanillo, Col",2025-04-12 11:33:00,cabotaje entrada,petroleos y derivados,diesel,5117.88,,,,PEMEX,Mazatlan,Pemex,,,,abril,2025
85.0,Clearocean Mathilde,9800180.0,desembarque,Liberia,29463.0,183.06,32.2,petrolero,13.31,Ishima Pte Ltd,"La Paz, Bc",2025-04-16 08:18:00,"Acapulco, Gro",2025-04-17 15:35:00,cabotaje entrada,petroleos y derivados,gasolina,9552.5,,,,PEMEX,Mazatlan,Pemex,29.0,28.0,18.2,abril,2025
,Clearocean Mathilde,9800180.0,desembarque,Liberia,29463.0,183.06,32.2,petrolero,13.31,Ishima Pte Ltd,"La Paz, Bc",2025-04-16 08:18:00,"Acapulco, Gro",2025-04-17 15:35:00,cabotaje entrada,petroleos y derivados,diesel,2819.89,,,,PEMEX,Mazatlan,Pemex,,,,abril,2025
86.0,Clearocean Milano,9917658.0,desembarque,Filipinas,29667.0,183.0,32.0,petrolero,13.0,Representaciones Maritimas,"Manzanillo, Mexico",2025-04-16 16:25:00,"Topolobampo, Sin",2025-04-18 11:45:00,altura / importación,petroleos y derivados,diesel,6828.06,,,,PEMEX,Mazatlan,Pemex,19.0,18.0,11.7,abril,2025
87.0,Torm Dagmar,9702209.0,desembarque,Singapur,29485.0,183.0,32.0,petrolero,13.0,Master And/Or Owners C/O Inchcape Shipping Services Ltd,"La Paz, Bc",2025-04-17 09:15:00,"La Paz, Bc",2025-04-19 11:00:00,sin dato,petroleos y derivados,gasolina,4667.56,,,,PEMEX,Mazatlan,Pemex,23.0,22.0,14.3,abril,2025
88.0,Byzantion,9315898.0,desembarque,Islas Marshall,23340.0,182.0,27.0,petrolero,11.0,Master And/Or Owners C/O Inchcape Shipping Services Ltd,"Houston, U.S.A.",2025-04-17 18:20:00,"La Paz, Bc",2025-04-20 02:22:00,altura / importación,petroleos y derivados,cope,6225.212,,,,PEMEX,Mazatlan,Pemex,16.0,15.0,9.75,abril,2025
89.0,Texistepec,9642916.0,desembarque,Mexicana,30159.0,183.0,32.0,petrolero,10.0,Pemex Refinacion,"Acapulco, Gro",2025-04-23 13:20:00,"La Paz, Bc",2025-04-24 18:49:00,cabotaje entrada,petroleos y derivados,gasolina,8149.57,,,,PEMEX,Mazatlan,Pemex,30.0,29.0,18.85,abril,2025
,Texistepec,9642916.0,desembarque,Mexicana,30159.0,183.0,32.0,petrolero,10.0,Pemex Refinacion,"Acapulco, Gro",2025-04-23 13:20:00,"La Paz, Bc",2025-04-24 18:49:00,cabotaje entrada,petroleos y derivados,diesel,3369.85,,,,PEMEX,Mazatlan,Pemex,1.0,,0.0,abril,2025
90.0,Green Planet,9669914.0,desembarque,Liberia,30264.0,183.0,32.0,petrolero,10.0,Clearlake Shipping Pte Ltd,"Acapulco, Gro",2025-04-25 03:00:00,"Guaymas, Son",2025-05-06 14:15:00,sin dato,petroleos y derivados,gasolina,3814.22,,,,PEMEX,Mazatlan,Pemex,25.0,24.0,15.6,abril,2025
91.0,Nord Vanquish,9833058.0,desembarque,Liberia,29917.0,183.0,32.0,petrolero,13.0,Trampa,"Topolobampo, Sin",2025-04-25 06:40:00,"Guaymas, Son",2025-04-27 08:00:00,sin dato,petroleos y derivados,diesel,10004.15,,,,PEMEX,Mazatlan,Pemex,27.0,26.0,16.900000000000002,abril,2025
92.0,Celsius Portsmouth,9884837.0,desembarque,Islas Marshall,29725.0,182.0,32.0,petrolero,13.0,Clearlake Shipping Pte Ltd,"Guaymas, Son",2025-04-28 09:50:00,"Topolobampo, Sin",2025-04-30 15:45:00,sin dato,petroleos y derivados,gasolina,4547.21,,,,PEMEX,Mazatlan,Pemex,20.0,19.0,12.35,abril,2025
