num_ref,nombre_buque,numero_imo,causa_arribo,bandera,tbr,eslora,manga,tipo_embarcacion,calado_maximo,linea_naviera,puerto_anterior,fecha_hora_arribo,siguiente_puerto,fecha_hora_zarpe,trafico_movimiento,tipo_carga,producto,toneladas,vehiculos,cajas_20,cajas_40,muelle,terminal,maniobrista,horas_buque_puerto,horas_buque_muelle,horas_buque_operacion,mes,anio
,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-06 09:00:00,"La Paz, Bc",2025-02-06 18:09:00,cabotaje entrada,general suelta,mercancías diversas,2603.85,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,febrero,2025
39.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-08 12:42:00,"La Paz, Bc",2025-02-08 20:15:00,cabotaje entrada,general suelta,mercancías diversas,1812.8,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",8.0,7.0,4.55,febrero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-08 12:42:00,"La Paz, Bc",2025-02-08 20:15:00,cabotaje salida,general suelta,mercancías diversas,3248.28,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,febrero,2025
40.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-11 09:40:00,"La Paz, Bc",2025-02-11 19:00:00,cabotaje entrada,general suelta,mercancías diversas,2166.5,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,febrero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-11 09:40:00,"La Paz, Bc",2025-02-11 19:00:00,cabotaje salida,general suelta,mercancías diversas,3262.93,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,febrero,2025
41.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-13 09:45:00,"La Paz, Bc",2025-02-13 19:05:00,cabotaje entrada,general suelta,mercancías diversas,1763.9,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,febrero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-13 09:45:00,"La Paz, Bc",2025-02-13 19:05:00,cabotaje salida,general suelta,mercancías diversas,3534.63,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,febrero,2025
42.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-15 09:10:00,"La Paz, Bc",2025-02-15 19:20:00,cabotaje entrada,general suelta,mercancías diversas,2125.7,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,febrero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-15 09:10:00,"La Paz, Bc",2025-02-15 19:20:00,cabotaje salida,general suelta,mercancías diversas,3084.53,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,febrero,2025
43.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-18 10:00:00,"La Paz, Bc",2025-02-18 18:41:00,cabotaje entrada,general suelta,mercancías diversas,2172.1,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,febrero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-18 10:00:00,"La Paz, Bc",2025-02-18 18:41:00,cabotaje salida,general suelta,mercancías diversas,3439.04,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,febrero,2025
44.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-20 09:30:00,"La Paz, Bc",2025-02-20 18:27:00,cabotaje entrada,general suelta,mercancías diversas,1905.4,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,febrero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-20 09:30:00,"La Paz, Bc",2025-02-20 18:27:00,cabotaje salida,general suelta,mercancías diversas,2510.76,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,febrero,2025
45.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-22 09:15:00,"La Paz, Bc",2025-02-22 19:03:00,cabotaje entrada,general suelta,mercancías diversas,2528.0,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,febrero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-22 09:15:00,"La Paz, Bc",2025-02-22 19:03:00,cabotaje salida,general suelta,mercancías diversas,3099.35,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,febrero,2025
46.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-25 10:55:00,"La Paz, Bc",2025-02-25 18:58:00,cabotaje entrada,general suelta,mercancías diversas,2039.1,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,febrero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-25 10:55:00,"La Paz, Bc",2025-02-25 18:58:00,cabotaje salida,general suelta,mercancías diversas,3099.55,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,febrero,2025
47.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-27 09:52:00,"La Paz, Bc",2025-02-27 18:28:00,cabotaje entrada,general suelta,mercancías diversas,2535.3,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,febrero,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-02-27 09:52:00,"La Paz, Bc",2025-02-27 18:28:00,cabotaje salida,general suelta,mercancías diversas,3249.831,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,febrero,2025
48.0,Franz,9363235.0,desembarque,Mexicana,1755.0,79.0,14.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-02-04 08:30:00,Via a la Pesca,2025-02-15 08:41:00,cabotaje entrada,general suelta,atun a granel,1043.318,,,,PINSA,Pinsa,Pesca Azteca,,,,febrero,2025
49.0,El Duque,9766102.0,desembarque,Mexicana,2042.0,68.15,14.0,atunero,6.0,"Hersea, S.A. de C.V.",Via la Pesca,2025-02-04 08:30:00,Via a la Pesca,2025-02-15 22:30:00,cabotaje entrada,general suelta,atun a granel,1119.224,,,,PINSA,Pinsa,Pesca Azteca,,,,febrero,2025
50.0,Azteca 1,7806300.0,desembarque,Mexicana,1280.0,68.0,12.19,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-09 05:35:00,Via a la Pesca,sin dato,cabotaje entrada,general suelta,atun a granel,819.108,,,,PINSA,Pinsa,Pesca Azteca,,,,febrero,2025
51.0,Azteca 4,8113396.0,desembarque,Mexicana,1587.0,70.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-02-13 06:30:00,Via a la Pesca,2025-02-22 04:20:00,cabotaje entrada,general suelta,atun a granel,851.643,,,,PINSA,Pinsa,Pesca Azteca,,,,febrero,2025
52.0,Azteca 9,8102309.0,desembarque,Mexicana,1012.75,50.35,50.0,atunero,5.0,Pesca Azteca,Via la Pesca,2025-02-15 17:20:00,Via a la Pesca,2025-02-25 20:06:00,cabotaje entrada,general suelta,atun a granel,551.008,,,,PINSA,Pinsa,Pesca Azteca,,,,febrero,2025
53.0,Azteca 7,8111362.0,desembarque,Mexicana,1829.8,70.71,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-02-17 21:45:00,Via a la Pesca,2025-02-27 09:25:00,cabotaje entrada,general suelta,atun a granel,859.962,,,,PINSA,Pinsa,Pesca Azteca,,,,febrero,2025
54.0,Doña Tere,9685592.0,desembarque,Mexicana,2042.0,68.15,14.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-02-14 08:06:00,Via a la Pesca,2025-02-25 20:08:00,cabotaje entrada,general suelta,atun a granel,1101.379,,,,PINSA,Pinsa,Pesca Azteca,,,,febrero,2025
55.0,Nair Ii,8102347.0,desembarque,Mexicana,1302.0,72.0,12.0,atunero,6.0,Atuneros Unidos de California S.A de C.V,Via la Pesca,2025-02-18 20:36:00,Via a la Pesca,2025-02-28 19:55:00,cabotaje entrada,general suelta,atun a granel,624.377,,,,PINSA,Pinsa,Pesca Azteca,,,,febrero,2025
56.0,Camila,9685580.0,desembarque,Mexicana,2042.0,79.5,14.0,atunero,7.0,Pesca Azteca,Via la Pesca,2025-02-14 06:30:00,Via a la Pesca,2025-02-26 19:26:00,cabotaje entrada,general suelta,atun a granel,1225.401,,,,PINSA,Pinsa,Pesca Azteca,,,,febrero,2025
57.0,Azteca 5,8113413.0,desembarque,Mexicana,1633.59,69.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-02-20 23:00:00,Via a la Pesca,2025-03-03 20:49:00,cabotaje entrada,general suelta,atun a granel,833.734,,,,PINSA,Pinsa,Pesca Azteca,,,,febrero,2025
58.0,Oaxaca Star,9314363.0,descarga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-01-31 11:27:00,Guaymas,2025-02-02 12:42:00,altura / importacion,general contenerizada,contenedores,6024.018521999999,,30.0,260.0,4,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,49.0,48.0,31.200000000000003,febrero,2025
,Oaxaca Star,9314363.0,carga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-01-31 11:27:00,Guaymas,2025-02-02 12:42:00,altura / exportacion,general contenerizada,contenedores,2807.043,,90.0,153.0,4,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,febrero,2025
59.0,Nyk Joanna,9387449.0,descarga,Singapur,27003.0,210.0,30.0,containero,12.0,Ocean Network Express (One),Los Angeles,2025-02-04 14:50:00,Manzanillo,2025-02-05 10:08:00,altura / importacion,general contenerizada,contenedores,1191.136835,,,56.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,19.0,18.0,11.7,febrero,2025
,Nyk Joanna,9387449.0,carga,Singapur,27003.0,210.0,30.0,containero,12.0,Ocean Network Express (One),Los Angeles,2025-02-04 14:50:00,Manzanillo,2025-02-05 10:08:00,altura / exportacion,general contenerizada,contenedores,3136.584060000001,,14.0,118.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,febrero,2025
60.0,Nyk Laura,9406752.0,descarga,Panama,27003.0,210.0,30.0,containero,12.0,Nyk Shipmanagement Pte Ltd,Los Angeles,2025-02-08 21:20:00,Manzanillo,2025-02-09 15:28:00,altura / importacion,general contenerizada,contenedores,1497.073208,,,73.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,18.0,17.0,11.05,febrero,2025
,Nyk Laura,9406752.0,carga,Panama,27003.0,210.0,30.0,containero,12.0,Nyk Shipmanagement Pte Ltd,Los Angeles,2025-02-08 21:20:00,Manzanillo,2025-02-09 15:28:00,altura / exportacion,general contenerizada,contenedores,1582.9600000000005,,13.0,50.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,febrero,2025
61.0,Oaxaca Star,9314363.0,descarga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-02-13 17:20:00,Guaymas,2025-02-15 10:38:00,altura / importacion,general contenerizada,contenedores,4139.46769,,32.0,187.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,42.0,41.0,26.65,febrero,2025
,Oaxaca Star,9314363.0,carga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-02-13 17:20:00,Guaymas,2025-02-15 10:38:00,altura / exportacion,general contenerizada,contenedores,2091.4990000000003,,65.0,201.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,febrero,2025
62.0,Nyk Silvia,9419656.0,descarga,Islas Marshall,27003.0,210.0,30.0,containero,8.0,Anglo-Eastern Ship Managment Limited,"Los Angeles, Ca",2025-02-25 13:53:00,Manzanillo,2025-02-26 09:51:00,altura / importacion,general contenerizada,contenedores,1482.3062,,1.0,72.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,20.0,19.0,12.35,febrero,2025
,Nyk Silvia,9419656.0,carga,Islas Marshall,27003.0,210.0,30.0,containero,8.0,Anglo-Eastern Ship Managment Limited,"Los Angeles, Ca",2025-02-25 13:53:00,Manzanillo,2025-02-26 09:51:00,altura / exportacion,general contenerizada,contenedores,2803.8512500000006,,47.0,142.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,febrero,2025
63.0,Oaxaca Star,9314363.0,descarga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-02-26 17:30:00,Guaymas,2025-02-28 06:30:00,altura / importacion,general contenerizada,contenedores,4173.072865,,34.0,193.0,5,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,35.0,34.0,22.1,febrero,2025
,Oaxaca Star,9314363.0,carga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-02-26 17:30:00,Guaymas,2025-02-28 06:30:00,altura / exportacion,general contenerizada,contenedores,2899.8009999999995,,87.0,161.0,5,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,febrero,2025
64.0,Mica,9399935.0,desembarque,Liberia,30083.0,183.0,32.0,petrolero,12.0,Spm Shipping Fzco,"Manzanillo, Col",2025-02-02 04:00:00,"Guaymas, Son",2025-02-03 11:06:00,altura / importacion,petroleos y derivados,gasolina,4778.324,,,,PEMEX,Mazatlan,Pemex,29.0,28.0,18.2,febrero,2025
65.0,Raramuri,9642928.0,desembarque,Mexico,30088.0,183.0,32.0,petrolero,13.0,Clearlake Shipping Pte Ltd,"Topolobampo, Sin",2025-02-01 12:20:00,"La Paz, Bc",2025-02-04 19:06:00,cabotaje entrada,petroleos y derivados,gasolina,7744.73,,,,PEMEX,Mazatlan,Pemex,32.0,31.0,20.15,febrero,2025
,Raramuri,9642928.0,desembarque,Mexico,30088.0,183.0,32.0,petrolero,13.0,Clearlake Shipping Pte Ltd,"Topolobampo, Sin",2025-02-01 12:20:00,"La Paz, Bc",2025-02-04 19:06:00,cabotaje entrada,petroleos y derivados,diesel,8758.885,,,,PEMEX,Mazatlan,Pemex,,,,febrero,2025
66.0,Valverde,9659892.0,desembarque,Hong Kong,23268.0,179.97,30.0,petrolero,8.0,Navigazione Montanari S P A,"Brownsville, U.S.A",2025-02-02 04:00:00,"La Paz, Bc",2025-02-05 23:02:00,altura / importacion,petroleos y derivados,cope,9565.943000000005,,,,PEMEX,Mazatlan,Pemex,27.0,26.0,16.900000000000002,febrero,2025
67.0,Seaways Frontier,9332303.0,desembarque,Hong Kong,29305.0,183.21,32.0,petrolero,9.0,Products Tankers Management Company Inc,"Manzanillo, Col",2025-01-15 00:01:00,"Guaymas, Son",2025-02-12 10:05:00,altura / importacion,petroleos y derivados,gasolina,4637.112999999998,,,,PEMEX,Mazatlan,Pemex,,,,febrero,2025
68.0,Torm Deborah,9902122.0,desembarque,Islas Marshall,30560.0,184.94,32.0,petrolero,9.0,Ultranav International,"Manzanillo, Col",2025-02-07 19:20:00,"Manzanillo, Col",2025-02-08 14:58:00,altura / importacion,petroleos y derivados,gasolina,4658.290999999999,,,,PEMEX,Mazatlan,Pemex,19.0,18.0,11.7,febrero,2025
69.0,Seaways Olive,9354909.0,desembarque,Islas Marshall,29305.0,183.0,32.0,petrolero,9.0,Products Tankers Management Company Inc,"Topolobampo, Sin",2025-02-08 17:30:00,"Guaymas, Son",2025-02-09 12:02:00,altura / importacion,petroleos y derivados,diesel,5462.106,,,,PEMEX,Mazatlan,Pemex,18.0,17.0,11.05,febrero,2025
70.0,Seaways Frontier,9332303.0,desembarque,Hong Kong,29305.0,183.21,32.0,petrolero,9.0,Products Tankers Management Company Inc,"Manzanillo, Col",2025-01-15 00:01:00,"Guaymas, Son",2025-02-12 10:05:00,altura / importacion,petroleos y derivados,gasolina,2815.288999999999,,,,PEMEX,Mazatlan,Pemex,,,,febrero,2025
71.0,San Fernando,9322384.0,desembarque,Isla de Man,29654.0,186.0,32.0,petrolero,12.0,Proman Shipping Ag,Lazaro Cardenas,2025-02-12 08:26:00,"Guaymas, Son",2025-02-14 12:20:00,cabotaje entrada,petroleos y derivados,gasolina,4612.970999999998,,,,PEMEX,Mazatlan,Pemex,23.0,22.0,14.3,febrero,2025
,San Fernando,9322384.0,desembarque,Isla de Man,29654.0,186.0,32.0,petrolero,12.0,Proman Shipping Ag,Lazaro Cardenas,2025-02-12 08:26:00,"Guaymas, Son",2025-02-14 12:20:00,cabotaje entrada,petroleos y derivados,diesel,1273.0519999999997,,,,PEMEX,Mazatlan,Pemex,,,,febrero,2025
72.0,Valverde,9659892.0,desembarque,Hong Kong,23268.0,179.97,30.0,petrolero,8.0,Navigazione Montanari S P A,"La Paz, Bc",2025-02-14 09:00:00,"Balboa, Panama",2025-02-15 11:16:00,altura / importacion,petroleos y derivados,cope,7195.56,,,,PEMEX,Mazatlan,Pemex,22.0,21.0,13.65,febrero,2025
73.0,Cururo,9894727.0,desembarque,Majuro,30560.0,184.94,32.0,petrolero,12.0,Osm Thome Ship Management,"La Paz, Bc",2025-02-15 18:00:00,"Balboa, Panama",2025-02-26 11:30:00,altura / importacion,petroleos y derivados,gasolina,2425.285,,,,PEMEX,Mazatlan,Pemex,14.0,13.0,8.450000000000001,febrero,2025
74.0,Clearocean Hickory,9916616.0,desembarque,Singapur,29530.0,183.0,32.0,petrolero,10.0,Pemex Logistica,"La Paz, Bc",2025-02-18 21:50:00,"Manzanillo, Col",2025-02-19 21:43:00,cabotaje entrada,petroleos y derivados,gasolina,5258.617,,,,PEMEX,Mazatlan,Pemex,24.0,23.0,14.95,febrero,2025
,Clearocean Hickory,9916616.0,desembarque,Singapur,29530.0,183.0,32.0,petrolero,10.0,Pemex Logistica,"La Paz, Bc",2025-02-18 21:50:00,"Manzanillo, Col",2025-02-19 21:43:00,cabotaje entrada,petroleos y derivados,diesel,6442.344,,,,PEMEX,Mazatlan,Pemex,,,,febrero,2025
75.0,Byzantion,9315898.0,desembarque,Islas Marshall,23340.0,182.0,27.0,petrolero,11.0,Master And/Or Owners C/O Inchcape Shipping Services Ltd,"Houston, U.S.A",2025-02-18 12:25:00,"La Paz, Bc",2025-02-21 01:27:00,altura / importacion,petroleos y derivados,cope,10421.224000000002,,,,PEMEX,Mazatlan,Pemex,26.0,25.0,16.25,febrero,2025
76.0,Seaways Olive,9354909.0,desembarque,Islas Marshall,29305.0,183.0,32.0,petrolero,9.0,Products Tankers Management Company Inc,"Guaymas, Son",2025-02-14 00:01:00,"Rosarito, B.C",2025-03-04 07:00:00,altura / importacion,petroleos y derivados,diesel,5467.134999999998,,,,PEMEX,Mazatlan,Pemex,19.0,18.0,11.7,febrero,2025
77.0,Uog Oslo,9451707.0,desembarque,Islas Marshall,29155.0,183.17,32.24,petrolero,9.0,Clearlake Shipping Pte Ltd,Lazaro Cardenas,2025-02-20 06:10:00,"La Paz, Bc",2025-02-22 14:10:00,cabotaje entrada,petroleos y derivados,diesel,3857.17,,,,PEMEX,Mazatlan,Pemex,16.0,15.0,9.75,febrero,2025
78.0,Sea Tiger,9834870.0,desembarque,Grecia,29529.0,182.0,32.0,petrolero,13.0,Clearlake Shipping Pte Ltd,"La Paz, Bc",2025-02-24 07:15:00,"Guaymas, Son",2025-02-24 19:19:00,altura / importacion,petroleos y derivados,gasolina,2344.825,,,,PEMEX,Mazatlan,Pemex,12.0,11.0,7.15,febrero,2025
79.0,Raramuri,9642928.0,desembarque,Mexico,30088.0,183.0,32.0,petrolero,13.0,Pmi Norteamerica,"Topolobampo, Sin",2025-02-24 01:40:00,"La Paz, Bc",2025-02-25 20:45:00,cabotaje entrada,petroleos y derivados,gasolina,3552.190999999999,,,,PEMEX,Mazatlan,Pemex,24.0,23.0,14.95,febrero,2025
,Raramuri,9642928.0,desembarque,Mexico,30088.0,183.0,32.0,petrolero,13.0,Pmi Norteamerica,"Topolobampo, Sin",2025-02-24 01:40:00,"La Paz, Bc",2025-02-25 20:45:00,cabotaje entrada,petroleos y derivados,diesel,3905.365999999999,,,,PEMEX,Mazatlan,Pemex,,,,febrero,2025
80.0,Clearocean Mathilde,9800180.0,desembarque,Liberia,29463.0,183.06,32.2,petrolero,13.31,Ishima Pte Ltd,"Acapulco, Gro",2025-02-26 10:21:00,"La Paz, Bc",2025-02-27 11:07:00,cabotaje entrada,petroleos y derivados,gasolina,4687.042000000001,,,,PEMEX,Mazatlan,Pemex,25.0,24.0,15.6,febrero,2025
,Clearocean Mathilde,9800180.0,desembarque,Liberia,29463.0,183.06,32.2,petrolero,13.31,Ishima Pte Ltd,"Acapulco, Gro",2025-02-26 10:21:00,"La Paz, Bc",2025-02-27 11:07:00,cabotaje entrada,petroleos y derivados,diesel,2573.086,,,,PEMEX,Mazatlan,Pemex,,,,febrero,2025
81.0,Clearocean Milano,9917658.0,desembarque,Filipinas,29667.0,183.0,32.0,petrolero,13.0,Representaciones Maritimas,Lazaro Cardenas,2025-02-28 03:40:00,"Topolobampo, Sin",2025-02-28 23:23:00,altura / importacion,petroleos y derivados,gasolina,3984.249999999998,,,,PEMEX,Mazatlan,Pemex,19.0,18.0,11.7,febrero,2025
