num_ref,nombre_buque,numero_imo,causa_arribo,bandera,tbr,eslora,manga,tipo_embarcacion,calado_maximo,linea_naviera,puerto_anterior,fecha_hora_arribo,siguiente_puerto,fecha_hora_zarpe,trafico_movimiento,tipo_carga,producto,toneladas,vehiculos,cajas_20,cajas_40,muelle,terminal,maniobrista,horas_buque_puerto,horas_buque_muelle,horas_buque_operacion,mes,anio
42.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-01 09:45:00,"La Paz, Bc",2025-03-01 18:15:00,cabotaje entrada,general suelta,mercancías diversas,2198.1,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-01 09:45:00,"La Paz, Bc",2025-03-01 18:15:00,cabotaje salida,general suelta,mercancías diversas,3296.23,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
43.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-04 09:42:00,"La Paz, Bc",2025-03-04 18:48:00,cabotaje entrada,general suelta,mercancías diversas,1851.1,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-04 09:42:00,"La Paz, Bc",2025-03-04 18:48:00,cabotaje salida,general suelta,mercancías diversas,3122.32,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
44.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-06 09:48:00,"La Paz, Bc",2025-03-06 17:40:00,cabotaje entrada,general suelta,mercancías diversas,2645.8,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,marzo,2025
,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-06 09:48:00,"La Paz, Bc",2025-03-06 17:40:00,cabotaje entrada,general suelta,mercancías diversas,2836.79,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
45.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-08 09:30:00,"La Paz, Bc",2025-03-08 18:15:00,cabotaje entrada,general suelta,mercancías diversas,2599.8,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-08 09:30:00,"La Paz, Bc",2025-03-08 18:15:00,cabotaje salida,general suelta,mercancías diversas,3121.83,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
46.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-11 10:05:00,"La Paz, Bc",2025-03-11 19:00:00,cabotaje entrada,general suelta,mercancías diversas,2152.5,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-11 10:05:00,"La Paz, Bc",2025-03-11 19:00:00,cabotaje salida,general suelta,mercancías diversas,3169.98,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
47.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-13 09:07:00,"La Paz, Bc",2025-03-13 18:38:00,cabotaje entrada,general suelta,mercancías diversas,2181.7,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-13 09:07:00,"La Paz, Bc",2025-03-13 18:38:00,cabotaje salida,general suelta,mercancías diversas,3370.13,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
48.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-15 09:30:00,"La Paz, Bc",2025-03-15 19:09:00,cabotaje entrada,general suelta,mercancías diversas,2172.28,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-15 09:30:00,"La Paz, Bc",2025-03-15 19:09:00,cabotaje salida,general suelta,mercancías diversas,3294.05,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
49.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-18 11:07:00,"La Paz, Bc",2025-03-18 19:16:00,cabotaje entrada,general suelta,mercancías diversas,1710.3,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-18 11:07:00,"La Paz, Bc",2025-03-18 19:16:00,cabotaje salida,general suelta,mercancías diversas,2999.18,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
50.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-20 10:11:00,"La Paz, Bc",2025-03-20 19:04:00,cabotaje entrada,general suelta,mercancías diversas,2139.3,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-20 10:11:00,"La Paz, Bc",2025-03-20 19:04:00,cabotaje salida,general suelta,mercancías diversas,3110.84,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
51.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-22 09:15:00,"La Paz, Bc",2025-03-22 18:42:00,cabotaje entrada,general suelta,mercancías diversas,2306.4,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",10.0,9.0,5.8500000000000005,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-22 09:15:00,"La Paz, Bc",2025-03-22 18:42:00,cabotaje salida,general suelta,mercancías diversas,3284.24,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
52.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-25 11:48:00,"La Paz, Bc",2025-03-25 20:11:00,cabotaje entrada,general suelta,mercancías diversas,2191.25,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",8.0,7.0,4.55,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-25 11:48:00,"La Paz, Bc",2025-03-25 20:11:00,cabotaje salida,general suelta,mercancías diversas,3277.94,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
53.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-27 10:37:00,"La Paz, Bc",2025-03-27 18:52:00,cabotaje entrada,general suelta,mercancías diversas,2129.15,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-27 10:37:00,"La Paz, Bc",2025-03-27 18:52:00,cabotaje salida,general suelta,mercancías diversas,3265.98,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
54.0,San Jorge,9186637.0,desembarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-29 10:32:00,"La Paz, Bc",2025-03-29 18:41:00,cabotaje entrada,general suelta,mercancías diversas,2248.6,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",9.0,8.0,5.2,marzo,2025
,San Jorge,9186637.0,embarque,Mexicana,13073.0,142.0,23.0,transbordador,6.0,"Transportacion Maritima de California, S.A. de C.V.","La Paz, Bc",2025-03-29 10:32:00,"La Paz, Bc",2025-03-29 18:41:00,cabotaje salida,general suelta,mercancías diversas,3273.1,,,,T-2,Transbordadores,"Transportacion Maritima de California, S.A.De C.V.",,,,marzo,2025
55.0,Azteca 6,8113425.0,desembarque,Mexicana,1590.0,70.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-19 20:15:00,Via la Pesca,2025-03-28 19:25:00,cabotaje entrada,general suelta,atun a granel,882.842,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
56.0,Tamara,9675523.0,desembarque,Mexicana,2042.0,79.0,14.0,atunero,5.0,Pesca Azteca,Via la Pesca,2025-03-28 05:50:00,Via la Pesca,sin dato,cabotaje entrada,general suelta,atun a granel,1136.616,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
57.0,Hanna,9363247.0,desembarque,Mexicana,1755.3,78.3,14.0,atunero,7.0,Pesca Azteca,Via la Pesca,2025-02-23 03:20:00,Via la Pesca,2025-03-08 19:23:00,cabotaje entrada,general suelta,atun a granel,1092.192,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
58.0,Paco C,9675535.0,desembarque,Mexicana,2042.0,79.1,14.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-02-23 05:10:00,Via la Pesca,2025-03-09 06:11:00,cabotaje entrada,general suelta,atun a granel,1165.199,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
59.0,Azteca 8,8107658.0,desembarque,Mexicana,1512.0,74.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-14 08:45:00,Via la Pesca,2025-03-14 20:00:00,cabotaje entrada,general suelta,atun a granel,956.377,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
60.0,Azteca 3,8111350.0,desembarque,Mexicana,1830.0,62.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-02-25 05:35:00,Via la Pesca,2025-03-10 19:21:00,cabotaje entrada,general suelta,atun a granel,1042.481,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
61.0,Clipperton,8026517.0,desembarque,Mexicana,1328.03,63.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-01 06:45:00,Via la Pesca,2025-03-13 20:15:00,cabotaje entrada,general suelta,atun a granel,974.828,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
62.0,Mazpesca 2,7435266.0,desembarque,Mexicana,1350.0,65.6,12.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-01 06:30:00,Via la Pesca,2025-03-14 10:40:00,cabotaje entrada,general suelta,atun a granel,832.918,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
63.0,Azteca 1,7806300.0,desembarque,Mexicana,1280.0,68.0,12.19,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-09 05:35:00,Via la Pesca,sin dato,cabotaje entrada,general suelta,atun a granel,425.559,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
64.0,Azteca 10,8812215.0,desembarque,Mexicana,1276.0,78.0,14.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-09 05:30:00,Via la Pesca,2025-03-18 20:45:00,cabotaje entrada,general suelta,atun a granel,1080.224,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
65.0,Bonnie,,desembarque,Mexicana,1550.0,71.0,13.0,atunero,7.0,Pesca Azteca,Via la Pesca,2025-03-07 18:40:00,Via la Pesca,2025-03-18 21:01:00,cabotaje entrada,general suelta,atun a granel,800.221,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
66.0,Azteca 5,8113413.0,desembarque,Mexicana,1633.59,69.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-12 05:30:00,Via la Pesca,2025-03-24 18:55:00,cabotaje entrada,general suelta,atun a granel,822.681,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
67.0,Ateca 6,8113425.0,desembarque,Mexicana,1590.0,70.0,13.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-19 20:15:00,Via la Pesca,2025-03-28 19:25:00,cabotaje entrada,general suelta,atun a granel,813.61,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
68.0,Franz,9363235.0,desembarque,Mexicana,1755.0,79.0,14.0,atunero,6.0,Pesca Azteca,Via la Pesca,2025-03-25 04:00:00,Via la Pesca,sin dato,cabotaje entrada,general suelta,atun a granel,1027.808,,,,PINSA,Pinsa,Pesca Azteca,,,,marzo,2025
69.0,Oaxaca Star,9314363.0,descarga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-03-08 15:00:00,Lazaro Cardenas,2025-03-09 13:30:00,altura / importación,general contenerizada,contenedores,4696.775647000001,,101.0,165.0,4,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,23.0,22.0,14.3,marzo,2025
,Oaxaca Star,9314363.0,carga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-03-08 15:00:00,Lazaro Cardenas,2025-03-09 13:30:00,altura / exportación,general contenerizada,contenedores,2806.4439,,93.0,28.0,4,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,marzo,2025
70.0,Nyk Laura,9406752.0,descarga,Panama,27003.0,210.0,30.0,containero,12.0,Nyk Shipmanagement Pte Ltd,Los Angeles,2025-03-11 21:27:00,"Manzanillo, Col",2025-03-12 19:25:00,altura / importación,general contenerizada,contenedores,3864.115814,,21.0,154.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,21.0,20.0,13.0,marzo,2025
,Nyk Laura,9406752.0,carga,Panama,27003.0,210.0,30.0,containero,12.0,Nyk Shipmanagement Pte Ltd,Los Angeles,2025-03-11 21:27:00,"Manzanillo, Col",2025-03-12 19:25:00,altura / exportación,general contenerizada,contenedores,4432.257740000001,,41.0,138.0,2,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,marzo,2025
71.0,Oaxaca Star,9314363.0,descarga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-03-17 19:00:00,Guaymas,2025-03-19 10:20:00,altura / importación,general contenerizada,contenedores,5257.580430000002,,185.0,112.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,38.0,37.0,24.05,marzo,2025
,Oaxaca Star,9314363.0,carga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-03-17 19:00:00,Guaymas,2025-03-19 10:20:00,altura / exportación,general contenerizada,contenedores,2997.725000000001,,99.0,107.0,6,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,marzo,2025
72.0,Nyk Silvia,9419656.0,descarga,Islas Marshall,27003.0,210.0,30.0,containero,8.0,Anglo-Eastern Ship Managment Limited,"Los Angeles, Ca",2025-03-23 13:00:00,Manzanillo,2025-03-24 14:40:00,altura / importación,general contenerizada,contenedores,2952.2741210000013,,11.0,126.0,5,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,25.0,24.0,15.6,marzo,2025
,Nyk Silvia,9419656.0,carga,Islas Marshall,27003.0,210.0,30.0,containero,8.0,Anglo-Eastern Ship Managment Limited,"Los Angeles, Ca",2025-03-23 13:00:00,Manzanillo,2025-03-24 14:40:00,altura / exportación,general contenerizada,contenedores,1408.710696969697,,13.0,47.0,5,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,marzo,2025
73.0,Oaxaca Star,9314363.0,descarga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-03-27 21:00:00,Lazaro Cardenas,2025-03-29 11:28:00,altura / importación,general contenerizada,contenedores,2619.9012320000006,,213.0,33.0,4,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,39.0,38.0,24.7,marzo,2025
,Oaxaca Star,9314363.0,carga,Mexicana,9990.0,139.9,22.0,containero,8.0,Baja Ferries S.A. de C.V,Lazaro Cardenas,2025-03-27 21:00:00,Lazaro Cardenas,2025-03-29 11:28:00,altura / exportación,general contenerizada,contenedores,4366.735000000001,,161.0,200.0,4,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,marzo,2025
74.0,Nyk Joanna,9387449.0,descarga,Singapur,27003.0,210.0,30.0,containero,12.0,Ocean Network Express (One),Los Angeles,2025-03-29 15:00:00,Manzanillo,2025-03-30 11:42:00,altura / importación,general contenerizada,contenedores,2727.95584,,,143.0,4,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,21.0,20.0,13.0,marzo,2025
,Nyk Joanna,9387449.0,carga,Singapur,27003.0,210.0,30.0,containero,12.0,Ocean Network Express (One),Los Angeles,2025-03-29 15:00:00,Manzanillo,2025-03-30 11:42:00,altura / exportación,general contenerizada,contenedores,3015.416966666666,,72.0,53.0,4,Terminal Maritima de Mazatlan,Terminal Maritima de Mazatlan,,,,marzo,2025
75.0,Byzantion,9315898.0,desembarque,Islas Marshall,23340.0,182.0,27.0,petrolero,11.0,Master And/Or Owners C/O Inchcape Shipping Services Ltd,"La Paz, Bc",2025-02-28 09:32:00,"Balboa, Panama",2025-03-01 15:28:00,altura / importación,petroleos y derivados,cope,6729.097,,,,PEMEX,Mazatlan,Pemex,16.0,15.0,9.75,marzo,2025
76.0,Seaways Olive,9354909.0,desembarque,Islas Marshall,29305.0,183.0,32.0,petrolero,9.0,Products Tankers Management Company Inc,"Guaymas, Son",2025-02-14 00:01:00,"Rosarito, B.C",2025-03-04 07:00:00,altura / importación,petroleos y derivados,diesel,5463.601000000001,,,,PEMEX,Mazatlan,Pemex,,,,marzo,2025
77.0,Texistepec,9642916.0,desembarque,Mexicana,30159.0,183.0,32.0,petrolero,10.0,Pemex Refinacion,"Manzanillo, Mexico",2025-03-01 19:00:00,Lazaro Cardenas,2025-03-05 11:55:00,cabotaje entrada,petroleos y derivados,regular,8288.741,,,,PEMEX,Mazatlan,Pemex,26.0,25.0,16.25,marzo,2025
78.0,Atlantic Guard,9789269.0,desembarque,Islas Marshall,29667.0,183.06,32.0,petrolero,9.0,"Executive Ship Management Pte Ltd,",Lazaro Cardenas,2025-03-11 13:57:00,"La Paz, Bc",2025-03-12 14:07:00,altura / importación,petroleos y derivados,gasolina,4800.871000000001,,,,PEMEX,Mazatlan,Pemex,24.0,23.0,14.95,marzo,2025
79.0,Raramuri,9642928.0,desembarque,Mexico,30088.0,183.0,32.0,petrolero,13.0,Pmi Norteamerica,"Manzanillo, Col",2025-03-12 16:30:00,"Guaymas, Son",2025-03-14 11:10:00,cabotaje entrada,petroleos y derivados,gasolina,8209.670000000002,,,,PEMEX,Mazatlan,Pemex,44.0,43.0,27.95,marzo,2025
,Raramuri,9642928.0,desembarque,Mexico,30088.0,183.0,32.0,petrolero,13.0,Pmi Norteamerica,"Manzanillo, Col",2025-03-12 16:30:00,"Guaymas, Son",2025-03-14 11:10:00,cabotaje entrada,petroleos y derivados,diesel,6035.029,,,,PEMEX,Mazatlan,Pemex,,,,marzo,2025
80.0,Seaways Oak,9410014.0,desembarque,Liberia,30010.0,183.0,32.0,petrolero,13.0,V Ships Uk Ltd,"Manzanillo, Col",2025-03-12 23:30:00,"Guaymas, Son",2025-03-15 06:27:00,altura / importación,petroleos y derivados,diesel,5461.309,,,,PEMEX,Mazatlan,Pemex,20.0,19.0,12.35,marzo,2025
81.0,Yufu Crown,9822229.0,desembarque,Islas Marshall,30484.0,186.0,32.0,petrolero,12.0,Thome Ship Management Pte Ltd,"Rosarito, B.C.",2025-03-14 17:30:00,"Manzanillo, Col",2025-03-15 22:38:00,altura / importación,petroleos y derivados,gasolina,3191.254000000001,,,,PEMEX,Mazatlan,Pemex,16.0,15.0,9.75,marzo,2025
82.0,Centenario,9396098.0,desembarque,Mexico,29304.0,183.21,32.0,petrolero,11.0,Pemex Refinacion,Lazaro Cardenas,2025-03-12 19:00:00,"La Paz, Bc",2025-03-17 00:45:00,cabotaje entrada,petroleos y derivados,cope,7910.675999999999,,,,PEMEX,Mazatlan,Pemex,24.0,23.0,14.95,marzo,2025
83.0,Clearocean Mathilde,9800180.0,desembarque,Liberia,29463.0,183.06,32.2,petrolero,13.31,Ishima Pte Ltd,"La Paz, Bc",2025-03-17 08:30:00,"Salina Cruz, Oa",2025-03-18 06:09:00,cabotaje entrada,petroleos y derivados,gasolina,2370.382,,,,PEMEX,Mazatlan,Pemex,21.0,20.0,13.0,marzo,2025
,Clearocean Mathilde,9800180.0,desembarque,Liberia,29463.0,183.06,32.2,petrolero,13.31,Ishima Pte Ltd,"La Paz, Bc",2025-03-17 08:30:00,"Salina Cruz, Oa",2025-03-18 06:09:00,cabotaje entrada,petroleos y derivados,diesel,7776.546,,,,PEMEX,Mazatlan,Pemex,,,,marzo,2025
84.0,Texistepec,9642916.0,desembarque,Mexicana,30159.0,183.0,32.0,petrolero,10.0,Pemex Refinacion,"Manzanillo, Mexico",2025-03-19 00:32:00,"Guaymas, Son",2025-03-20 14:30:00,cabotaje entrada,petroleos y derivados,gasolina,8887.501999999999,,,,PEMEX,Mazatlan,Pemex,37.0,36.0,23.4,marzo,2025
,Texistepec,9642916.0,desembarque,Mexicana,30159.0,183.0,32.0,petrolero,10.0,Pemex Refinacion,"Manzanillo, Mexico",2025-03-19 00:32:00,"Guaymas, Son",2025-03-20 14:30:00,cabotaje entrada,petroleos y derivados,diesel,3010.4619999999995,,,,PEMEX,Mazatlan,Pemex,,,,marzo,2025
85.0,Yufu Crown,9822229.0,desembarque,Islas Marshall,30484.0,186.0,32.0,petrolero,12.0,Thome Ship Management Pte Ltd,"Manzanillo, Col",2025-03-19 17:30:00,"Manzanillo, Col",2025-03-21 13:05:00,altura / importación,petroleos y derivados,gasolina,4925.61,,,,PEMEX,Mazatlan,Pemex,23.0,22.0,14.3,marzo,2025
86.0,Clearocean Hickory,9916616.0,desembarque,Singapur,29530.0,183.0,32.0,petrolero,10.0,Pemex Logistica,"Manzanillo, Col",2025-03-24 23:08:00,"Topolobampo, Sin",2025-03-27 10:28:00,cabotaje entrada,petroleos y derivados,gasolina,12232.95,,,,PEMEX,Mazatlan,Pemex,59.0,58.0,37.7,marzo,2025
,Clearocean Hickory,9916616.0,desembarque,Singapur,29530.0,183.0,32.0,petrolero,10.0,Pemex Logistica,"Manzanillo, Col",2025-03-24 23:08:00,"Topolobampo, Sin",2025-03-27 10:28:00,cabotaje entrada,petroleos y derivados,diesel,7192.05,,,,PEMEX,Mazatlan,Pemex,,,,marzo,2025
87.0,Hansa Tromsoe,9366287.0,desembarque,Islas Marshall,29733.0,183.0,32.0,petrolero,10.0,Sin Dato,"La Paz, Bc",2025-03-28 16:00:00,"Guaymas, Son",2025-04-02 09:04:00,altura / importación,petroleos y derivados,gasolina,4713.724,,,,PEMEX,Mazatlan,Pemex,21.0,20.0,13.0,marzo,2025
